region,comuna,region_nombre,comuna_nombre,attribute_type,attribute_value,attribute_units,attribute_category
3,3304,Atacama,Huasco,employment_construction,8.96,percent,medium
3,3304,Atacama,Huasco,employment_electricity_gas,5.23,percent,very high
3,3304,Atacama,Huasco,employment_in_transport_and_logistics,6.95,percent,high
3,3304,Atacama,Huasco,employment_manufacturing,8.03,percent,medium
3,3304,Atacama,Huasco,employment_mining,9.65,percent,very high
3,3304,Atacama,Huasco,employment_water_waste,1.18,percent,very high
3,3304,Atacama,Huasco,fixed_internet_household_share,23.25,percent,low
3,3304,Atacama,Huasco,home_ownership,71.45,percent,high
3,3304,Atacama,Huasco,indigenous_identification_rate,21.76,percent,high
3,3304,Atacama,Huasco,literacy_rate,95.33,percent,high
3,3304,Atacama,Huasco,mean_years_schooling,9.74,years,high
3,3304,Atacama,Huasco,population,9343.0,persons,low
3,3304,Atacama,Huasco,renter_share,12.99,percent,low
4,4101,Coquimbo,La Serena,disability_prevalence,9.61,percent,very low
4,4101,Coquimbo,La Serena,electricity_access_rate,99.67,percent,high
4,4101,Coquimbo,La Serena,employment_agriculture_forestry,2.54,percent,very low
4,4101,Coquimbo,La Serena,employment_construction,8.51,percent,medium
4,4101,Coquimbo,La Serena,employment_electricity_gas,0.86,percent,low
4,4101,Coquimbo,La Serena,employment_in_transport_and_logistics,5.43,percent,medium
4,4101,Coquimbo,La Serena,employment_manufacturing,4.84,percent,very low
4,4101,Coquimbo,La Serena,employment_mining,12.64,percent,very high
4,4101,Coquimbo,La Serena,employment_water_waste,0.78,percent,low
4,4101,Coquimbo,La Serena,fixed_internet_household_share,71.22,percent,very high
4,4101,Coquimbo,La Serena,home_ownership,63.1,percent,low
4,4101,Coquimbo,La Serena,indigenous_identification_rate,10.65,percent,medium
4,4101,Coquimbo,La Serena,literacy_rate,96.7,percent,very high
4,4101,Coquimbo,La Serena,mean_years_schooling,10.93,years,very high
4,4101,Coquimbo,La Serena,population,246835.0,persons,very high
4,4101,Coquimbo,La Serena,renter_share,26.6,percent,very high
4,4102,Coquimbo,Coquimbo,disability_prevalence,10.1,percent,very low
4,4102,Coquimbo,Coquimbo,electricity_access_rate,99.53,percent,medium
4,4102,Coquimbo,Coquimbo,employment_agriculture_forestry,4.87,percent,low
4,4102,Coquimbo,Coquimbo,employment_construction,9.67,percent,high
4,4102,Coquimbo,Coquimbo,employment_electricity_gas,1.05,percent,medium
4,4102,Coquimbo,Coquimbo,employment_in_transport_and_logistics,6.55,percent,high
4,4102,Coquimbo,Coquimbo,employment_manufacturing,6.2,percent,low
4,4102,Coquimbo,Coquimbo,employment_mining,10.75,percent,very high
4,4102,Coquimbo,Coquimbo,employment_water_waste,0.71,percent,low
4,4102,Coquimbo,Coquimbo,fixed_internet_household_share,68.87,percent,very high
4,4102,Coquimbo,Coquimbo,home_ownership,66.05,percent,low
4,4102,Coquimbo,Coquimbo,indigenous_identification_rate,9.14,percent,medium
4,4102,Coquimbo,Coquimbo,literacy_rate,96.29,percent,very high
4,4102,Coquimbo,Coquimbo,mean_years_schooling,10.37,years,very high
4,4102,Coquimbo,Coquimbo,population,262907.0,persons,very high
4,4102,Coquimbo,Coquimbo,renter_share,23.0,percent,high
4,4103,Coquimbo,Andacollo,disability_prevalence,12.61,percent,medium
4,4103,Coquimbo,Andacollo,electricity_access_rate,99.07,percent,low
4,4103,Coquimbo,Andacollo,employment_agriculture_forestry,2.31,percent,very low
4,4103,Coquimbo,Andacollo,employment_construction,8.14,percent,medium
4,4103,Coquimbo,Andacollo,employment_electricity_gas,0.65,percent,very low
4,4103,Coquimbo,Andacollo,employment_in_transport_and_logistics,3.66,percent,very low
4,4103,Coquimbo,Andacollo,employment_manufacturing,4.65,percent,very low
4,4103,Coquimbo,Andacollo,employment_mining,38.85,percent,very high
4,4103,Coquimbo,Andacollo,employment_water_waste,0.86,percent,medium
4,4103,Coquimbo,Andacollo,fixed_internet_household_share,22.52,percent,low
4,4103,Coquimbo,Andacollo,home_ownership,76.01,percent,very high
4,4103,Coquimbo,Andacollo,indigenous_identification_rate,11.08,percent,medium
4,4103,Coquimbo,Andacollo,literacy_rate,95.31,percent,high
4,4103,Coquimbo,Andacollo,mean_years_schooling,9.27,years,medium
4,4103,Coquimbo,Andacollo,population,11562.0,persons,low
4,4103,Coquimbo,Andacollo,renter_share,8.71,percent,very low
4,4104,Coquimbo,La Higuera,disability_prevalence,14.43,percent,high
4,4104,Coquimbo,La Higuera,electricity_access_rate,96.26,percent,very low
4,4104,Coquimbo,La Higuera,employment_agriculture_forestry,22.43,percent,high
4,4104,Coquimbo,La Higuera,employment_construction,7.67,percent,low
4,4104,Coquimbo,La Higuera,employment_electricity_gas,0.3,percent,very low
4,4104,Coquimbo,La Higuera,employment_in_transport_and_logistics,4.07,percent,very low
4,4104,Coquimbo,La Higuera,employment_manufacturing,3.36,percent,very low
4,4104,Coquimbo,La Higuera,employment_mining,18.77,percent,very high
4,4104,Coquimbo,La Higuera,employment_water_waste,2.42,percent,very high
4,4104,Coquimbo,La Higuera,fixed_internet_household_share,12.56,percent,very low
4,4104,Coquimbo,La Higuera,home_ownership,76.51,percent,very high
4,4104,Coquimbo,La Higuera,indigenous_identification_rate,18.46,percent,high
4,4104,Coquimbo,La Higuera,literacy_rate,92.08,percent,very low
4,4104,Coquimbo,La Higuera,mean_years_schooling,8.3,years,very low
4,4104,Coquimbo,La Higuera,population,4335.0,persons,very low
4,4104,Coquimbo,La Higuera,renter_share,7.81,percent,very low
4,4105,Coquimbo,Paihuano,disability_prevalence,13.47,percent,medium
4,4105,Coquimbo,Paihuano,electricity_access_rate,98.74,percent,low
4,4105,Coquimbo,Paihuano,employment_agriculture_forestry,17.15,percent,medium
4,4105,Coquimbo,Paihuano,employment_construction,9.21,percent,medium
4,4105,Coquimbo,Paihuano,employment_electricity_gas,0.57,percent,very low
4,4105,Coquimbo,Paihuano,employment_in_transport_and_logistics,3.01,percent,very low
4,4105,Coquimbo,Paihuano,employment_manufacturing,8.16,percent,high
4,4105,Coquimbo,Paihuano,employment_mining,5.28,percent,very high
4,4105,Coquimbo,Paihuano,employment_water_waste,1.79,percent,very high
4,4105,Coquimbo,Paihuano,fixed_internet_household_share,9.74,percent,very low
4,4105,Coquimbo,Paihuano,home_ownership,62.19,percent,low
4,4105,Coquimbo,Paihuano,indigenous_identification_rate,11.61,percent,medium
4,4105,Coquimbo,Paihuano,literacy_rate,96.11,percent,very high
4,4105,Coquimbo,Paihuano,mean_years_schooling,9.84,years,high
4,4105,Coquimbo,Paihuano,population,4639.0,persons,very low
4,4105,Coquimbo,Paihuano,renter_share,16.06,percent,medium
4,4106,Coquimbo,Vicuña,disability_prevalence,11.96,percent,medium
4,4106,Coquimbo,Vicuña,electricity_access_rate,99.35,percent,medium
4,4106,Coquimbo,Vicuña,employment_agriculture_forestry,21.76,percent,high
4,4106,Coquimbo,Vicuña,employment_construction,6.64,percent,very low
4,4106,Coquimbo,Vicuña,employment_electricity_gas,0.51,percent,very low
4,4106,Coquimbo,Vicuña,employment_in_transport_and_logistics,4.07,percent,very low
4,4106,Coquimbo,Vicuña,employment_manufacturing,6.15,percent,low
4,4106,Coquimbo,Vicuña,employment_mining,11.54,percent,very high
4,4106,Coquimbo,Vicuña,employment_water_waste,1.11,percent,high
4,4106,Coquimbo,Vicuña,fixed_internet_household_share,39.75,percent,medium
4,4106,Coquimbo,Vicuña,home_ownership,67.64,percent,medium
4,4106,Coquimbo,Vicuña,indigenous_identification_rate,13.62,percent,high
4,4106,Coquimbo,Vicuña,literacy_rate,95.67,percent,high
4,4106,Coquimbo,Vicuña,mean_years_schooling,9.47,years,medium
4,4106,Coquimbo,Vicuña,population,27996.0,persons,high
4,4106,Coquimbo,Vicuña,renter_share,15.63,percent,medium
4,4201,Coquimbo,Illapel,disability_prevalence,11.67,percent,low
4,4201,Coquimbo,Illapel,electricity_access_rate,99.48,percent,medium
4,4201,Coquimbo,Illapel,employment_agriculture_forestry,5.34,percent,low
4,4201,Coquimbo,Illapel,employment_construction,8.16,percent,medium
4,4201,Coquimbo,Illapel,employment_electricity_gas,0.96,percent,medium
4,4201,Coquimbo,Illapel,employment_in_transport_and_logistics,5.48,percent,medium
4,4201,Coquimbo,Illapel,employment_manufacturing,4.52,percent,very low
4,4201,Coquimbo,Illapel,employment_mining,19.66,percent,very high
4,4201,Coquimbo,Illapel,employment_water_waste,1.4,percent,very high
4,4201,Coquimbo,Illapel,fixed_internet_household_share,43.98,percent,medium
4,4201,Coquimbo,Illapel,home_ownership,68.89,percent,medium
4,4201,Coquimbo,Illapel,indigenous_identification_rate,8.4,percent,medium
4,4201,Coquimbo,Illapel,literacy_rate,94.68,percent,medium
4,4201,Coquimbo,Illapel,mean_years_schooling,9.37,years,medium
4,4201,Coquimbo,Illapel,population,31732.0,persons,high
4,4201,Coquimbo,Illapel,renter_share,17.2,percent,medium
4,4202,Coquimbo,Canela,disability_prevalence,13.45,percent,medium
4,4202,Coquimbo,Canela,electricity_access_rate,98.67,percent,very low
4,4202,Coquimbo,Canela,employment_agriculture_forestry,8.06,percent,low
4,4202,Coquimbo,Canela,employment_construction,15.94,percent,very high
4,4202,Coquimbo,Canela,employment_electricity_gas,1.17,percent,high
4,4202,Coquimbo,Canela,employment_in_transport_and_logistics,6.1,percent,high
4,4202,Coquimbo,Canela,employment_manufacturing,5.57,percent,low
4,4202,Coquimbo,Canela,employment_mining,14.83,percent,very high
4,4202,Coquimbo,Canela,employment_water_waste,2.12,percent,very high
4,4202,Coquimbo,Canela,fixed_internet_household_share,13.07,percent,very low
4,4202,Coquimbo,Canela,home_ownership,80.23,percent,very high
4,4202,Coquimbo,Canela,indigenous_identification_rate,6.94,percent,medium
4,4202,Coquimbo,Canela,literacy_rate,92.21,percent,very low
4,4202,Coquimbo,Canela,mean_years_schooling,8.16,years,very low
4,4202,Coquimbo,Canela,population,9638.0,persons,low
4,4202,Coquimbo,Canela,renter_share,7.91,percent,very low
4,4203,Coquimbo,Los Vilos,disability_prevalence,13.52,percent,high
4,4203,Coquimbo,Los Vilos,electricity_access_rate,98.4,percent,very low
4,4203,Coquimbo,Los Vilos,employment_agriculture_forestry,10.04,percent,low
4,4203,Coquimbo,Los Vilos,employment_construction,10.38,percent,high
4,4203,Coquimbo,Los Vilos,employment_electricity_gas,1.53,percent,very high
4,4203,Coquimbo,Los Vilos,employment_in_transport_and_logistics,5.83,percent,medium
4,4203,Coquimbo,Los Vilos,employment_manufacturing,5.37,percent,low
4,4203,Coquimbo,Los Vilos,employment_mining,5.96,percent,very high
4,4203,Coquimbo,Los Vilos,employment_water_waste,1.2,percent,very high
4,4203,Coquimbo,Los Vilos,fixed_internet_household_share,44.74,percent,medium
4,4203,Coquimbo,Los Vilos,home_ownership,66.38,percent,low
4,4203,Coquimbo,Los Vilos,indigenous_identification_rate,11.87,percent,medium
4,4203,Coquimbo,Los Vilos,literacy_rate,94.61,percent,medium
4,4203,Coquimbo,Los Vilos,mean_years_schooling,9.38,years,medium
4,4203,Coquimbo,Los Vilos,population,22835.0,persons,medium
4,4203,Coquimbo,Los Vilos,renter_share,17.57,percent,high
4,4204,Coquimbo,Salamanca,disability_prevalence,10.53,percent,low
4,4204,Coquimbo,Salamanca,electricity_access_rate,98.89,percent,low
4,4204,Coquimbo,Salamanca,employment_agriculture_forestry,8.3,percent,low
4,4204,Coquimbo,Salamanca,employment_construction,8.73,percent,medium
4,4204,Coquimbo,Salamanca,employment_electricity_gas,0.57,percent,very low
4,4204,Coquimbo,Salamanca,employment_in_transport_and_logistics,6.44,percent,high
4,4204,Coquimbo,Salamanca,employment_manufacturing,4.74,percent,very low
4,4204,Coquimbo,Salamanca,employment_mining,20.46,percent,very high
4,4204,Coquimbo,Salamanca,employment_water_waste,1.38,percent,very high
4,4204,Coquimbo,Salamanca,fixed_internet_household_share,37.92,percent,medium
4,4204,Coquimbo,Salamanca,home_ownership,71.24,percent,high
4,4204,Coquimbo,Salamanca,indigenous_identification_rate,9.65,percent,medium
4,4204,Coquimbo,Salamanca,literacy_rate,94.58,percent,medium
4,4204,Coquimbo,Salamanca,mean_years_schooling,9.22,years,medium
4,4204,Coquimbo,Salamanca,population,27789.0,persons,high
4,4204,Coquimbo,Salamanca,renter_share,14.6,percent,medium
4,4301,Coquimbo,Ovalle,disability_prevalence,11.56,percent,low
4,4301,Coquimbo,Ovalle,electricity_access_rate,99.3,percent,medium
4,4301,Coquimbo,Ovalle,employment_agriculture_forestry,14.76,percent,medium
4,4301,Coquimbo,Ovalle,employment_construction,7.13,percent,low
4,4301,Coquimbo,Ovalle,employment_electricity_gas,0.92,percent,medium
4,4301,Coquimbo,Ovalle,employment_in_transport_and_logistics,5.66,percent,medium
4,4301,Coquimbo,Ovalle,employment_manufacturing,4.38,percent,very low
4,4301,Coquimbo,Ovalle,employment_mining,10.36,percent,very high
4,4301,Coquimbo,Ovalle,employment_water_waste,0.93,percent,medium
4,4301,Coquimbo,Ovalle,fixed_internet_household_share,49.95,percent,high
4,4301,Coquimbo,Ovalle,home_ownership,66.71,percent,low
4,4301,Coquimbo,Ovalle,indigenous_identification_rate,15.37,percent,high
4,4301,Coquimbo,Ovalle,literacy_rate,95.46,percent,high
4,4301,Coquimbo,Ovalle,mean_years_schooling,9.56,years,high
4,4301,Coquimbo,Ovalle,population,117799.0,persons,very high
4,4301,Coquimbo,Ovalle,renter_share,19.38,percent,high
4,4302,Coquimbo,Combarbalá,disability_prevalence,16.63,percent,very high
4,4302,Coquimbo,Combarbalá,electricity_access_rate,97.44,percent,very low
4,4302,Coquimbo,Combarbalá,employment_agriculture_forestry,13.84,percent,medium
4,4302,Coquimbo,Combarbalá,employment_construction,10.66,percent,high
4,4302,Coquimbo,Combarbalá,employment_electricity_gas,0.59,percent,very low
4,4302,Coquimbo,Combarbalá,employment_in_transport_and_logistics,4.0,percent,very low
4,4302,Coquimbo,Combarbalá,employment_manufacturing,4.33,percent,very low
4,4302,Coquimbo,Combarbalá,employment_mining,15.08,percent,very high
4,4302,Coquimbo,Combarbalá,employment_water_waste,1.87,percent,very high
4,4302,Coquimbo,Combarbalá,fixed_internet_household_share,21.76,percent,low
4,4302,Coquimbo,Combarbalá,home_ownership,68.78,percent,medium
4,4302,Coquimbo,Combarbalá,indigenous_identification_rate,17.53,percent,high
4,4302,Coquimbo,Combarbalá,literacy_rate,92.9,percent,very low
4,4302,Coquimbo,Combarbalá,mean_years_schooling,8.73,years,very low
4,4302,Coquimbo,Combarbalá,population,12931.0,persons,low
4,4302,Coquimbo,Combarbalá,renter_share,12.97,percent,low
4,4303,Coquimbo,Monte Patria,disability_prevalence,14.39,percent,high
4,4303,Coquimbo,Monte Patria,electricity_access_rate,98.61,percent,very low
4,4303,Coquimbo,Monte Patria,employment_agriculture_forestry,33.7,percent,very high
4,4303,Coquimbo,Monte Patria,employment_construction,6.53,percent,very low
4,4303,Coquimbo,Monte Patria,employment_electricity_gas,0.47,percent,very low
4,4303,Coquimbo,Monte Patria,employment_in_transport_and_logistics,4.5,percent,low
4,4303,Coquimbo,Monte Patria,employment_manufacturing,3.56,percent,very low
4,4303,Coquimbo,Monte Patria,employment_mining,13.21,percent,very high
4,4303,Coquimbo,Monte Patria,employment_water_waste,1.37,percent,very high
4,4303,Coquimbo,Monte Patria,fixed_internet_household_share,18.57,percent,very low
4,4303,Coquimbo,Monte Patria,home_ownership,66.6,percent,low
4,4303,Coquimbo,Monte Patria,indigenous_identification_rate,13.36,percent,high
4,4303,Coquimbo,Monte Patria,literacy_rate,93.78,percent,low
4,4303,Coquimbo,Monte Patria,mean_years_schooling,8.43,years,very low
4,4303,Coquimbo,Monte Patria,population,29956.0,persons,high
4,4303,Coquimbo,Monte Patria,renter_share,11.1,percent,low
4,4304,Coquimbo,Punitaqui,disability_prevalence,14.91,percent,high
4,4304,Coquimbo,Punitaqui,electricity_access_rate,98.28,percent,very low
4,4304,Coquimbo,Punitaqui,employment_agriculture_forestry,18.72,percent,medium
4,4304,Coquimbo,Punitaqui,employment_construction,7.99,percent,low
4,4304,Coquimbo,Punitaqui,employment_electricity_gas,0.67,percent,low
4,4304,Coquimbo,Punitaqui,employment_in_transport_and_logistics,3.83,percent,very low
4,4304,Coquimbo,Punitaqui,employment_manufacturing,4.66,percent,very low
4,4304,Coquimbo,Punitaqui,employment_mining,21.49,percent,very high
4,4304,Coquimbo,Punitaqui,employment_water_waste,1.17,percent,very high
4,4304,Coquimbo,Punitaqui,fixed_internet_household_share,20.44,percent,low
4,4304,Coquimbo,Punitaqui,home_ownership,70.25,percent,high
4,4304,Coquimbo,Punitaqui,indigenous_identification_rate,19.19,percent,high
4,4304,Coquimbo,Punitaqui,literacy_rate,93.73,percent,low
4,4304,Coquimbo,Punitaqui,mean_years_schooling,8.61,years,very low
4,4304,Coquimbo,Punitaqui,population,12063.0,persons,low
4,4304,Coquimbo,Punitaqui,renter_share,11.72,percent,low
4,4305,Coquimbo,Río Hurtado,disability_prevalence,16.67,percent,very high
4,4305,Coquimbo,Río Hurtado,electricity_access_rate,97.68,percent,very low
4,4305,Coquimbo,Río Hurtado,employment_agriculture_forestry,21.06,percent,high
4,4305,Coquimbo,Río Hurtado,employment_construction,9.96,percent,high
4,4305,Coquimbo,Río Hurtado,employment_electricity_gas,0.26,percent,very low
4,4305,Coquimbo,Río Hurtado,employment_in_transport_and_logistics,5.3,percent,medium
4,4305,Coquimbo,Río Hurtado,employment_manufacturing,4.15,percent,very low
4,4305,Coquimbo,Río Hurtado,employment_mining,11.74,percent,very high
4,4305,Coquimbo,Río Hurtado,employment_water_waste,1.85,percent,very high
4,4305,Coquimbo,Río Hurtado,fixed_internet_household_share,5.48,percent,very low
