action_id,action_name,sr15_option,dimension,indicator,sr15_code,cell_score_01,city_indicator,sign,city_quintile_category,city_capacity,indicator_contribution
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,socio_cultural,inclusiveness,C,0.542,indigenous_identification_rate,-1,very high,1.0,-1.0
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,socio_cultural,inclusiveness,C,0.542,poverty_rate,-1,very high,1.0,-1.0
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,socio_cultural,intergenerational_equity,C,1.0,(no bridge),0,,,
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,socio_cultural,social_co_benefits,C,1.0,(no bridge),0,,,
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,technological,simplicity,A,0.0,(no bridge),0,,,
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,technological,technical_scalability,C,0.5,electricity_access_rate,1,very low,0.0,-1.0
icare_0105,Reduce technical losses in energy distribution networks,Smart grids,technological,technical_scalability,C,0.5,fixed_internet_household_share,1,very low,0.0,-1.0
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,economic,cost-effectiveness,A,0.0,median_household_income,1,very low,0.0,-1.0
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,economic,cost-effectiveness,A,0.0,poverty_rate,-1,very high,1.0,-1.0
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,technological,maturity,A,0.0,(no bridge),0,,,
icare_0076,Electrify Industrial Processes (with Renewable Power),Electrification & hydrogen,technological,technical_scalability,C,1.0,(no bridge),0,,,
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,economic,cost-effectiveness,A,0.0,median_household_income,1,very low,0.0,-1.0
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,economic,cost-effectiveness,A,0.0,poverty_rate,-1,very high,1.0,-1.0
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,technological,maturity,A,0.0,(no bridge),0,,,
icare_0078,Decarbonize industrial feedstocks,Electrification & hydrogen,technological,technical_scalability,C,1.0,(no bridge),0,,,
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,economic,cost-effectiveness,A,0.0,median_household_income,1,very low,0.0,-1.0
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,economic,cost-effectiveness,A,0.0,poverty_rate,-1,very high,1.0,-1.0
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,institutional,political_acceptability,C,1.0,(no bridge),0,,,
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,technological,maturity,A,0.0,(no bridge),0,,,
icare_0079,Implement carbon capture and utilization (CCU),Electrification & hydrogen,technological,technical_scalability,C,1.0,(no bridge),0,,,
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,economic,cost-effectiveness,A,0.0,median_household_income,1,very low,0.0,-1.0
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,economic,cost-effectiveness,A,0.0,poverty_rate,-1,very high,1.0,-1.0
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,geophysical,global_spread,C,1.0,(no bridge),0,,,
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,institutional,political_acceptability,C,1.0,(no bridge),0,,,
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,technological,maturity,A,0.0,(no bridge),0,,,
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Proce,Electrification & hydrogen,technological,technical_scalability,C,1.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0033,Install biodigesters in rural properties,Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,technological,maturity,C,1.0,(no bridge),0,,,
icare_0033,Install biodigesters in rural properties,Bioenergy,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,technological,absence_of_risk,C,1.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,technological,maturity,C,1.0,(no bridge),0,,,
icare_0082,Implement carbon capture and storage (CCS),Bioenergy,technological,simplicity,C,1.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,economic,employment_productivity,C,1.0,unemployment_rate,1,very high,1.0,1.0
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,environmental,water_use,A,0.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,institutional,transparency_accountability,A,0.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,technological,absence_of_risk,C,1.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,technological,maturity,C,1.0,(no bridge),0,,,
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Util,Bioenergy,technological,simplicity,C,1.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,geophysical,global_spread,C,1.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,geophysical,limited_land_use,A,0.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,geophysical,physical_feasibility,A,0.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,institutional,institutional_capacity,A,0.125,industry_construction_employment,1,low,0.25,-0.5
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,institutional,legal_admin_acceptability,A,0.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,socio_cultural,public_acceptance,A,0.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,technological,simplicity,A,0.0,(no bridge),0,,,
icare_0110,Regulate Construction and Demolition Waste Management to imp,Bio-based & circularity,technological,technical_scalability,C,1.0,(no bridge),0,,,
