funding_id,project_id,funder_id,opportunity_id,source_label,amount,amount_unit,paid_amount,cycle,source_dataset
pf-02390,conaf-bn-1386286,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,105.0,UTM,105.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02391,conaf-bn-1392626,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,468.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02392,conaf-bn-1409881,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.7,UTM,10.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02393,conaf-bn-1409724,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,20.5,UTM,20.5,2022,cl-conaf/cl-conaf-bn-awards
pf-02394,conaf-bn-1388248,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,19.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02395,conaf-bn-1387434,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,148.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02396,conaf-bn-1413148,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,28.8,UTM,28.8,2022,cl-conaf/cl-conaf-bn-awards
pf-02397,conaf-bn-1409104,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,48.2,UTM,48.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02398,conaf-bn-1389407,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.5,UTM,57.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02399,conaf-bn-1387408,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,29.8,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02400,conaf-bn-1388674,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,190.0,UTM,190.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02401,conaf-bn-1393036,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.1,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02402,conaf-bn-1392578,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,175.2,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02403,conaf-bn-1386777,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,95.0,UTM,95.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02404,conaf-bn-1408919,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,93.6,UTM,93.6,2022,cl-conaf/cl-conaf-bn-awards
pf-02405,conaf-bn-1412694,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.7,UTM,40.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02406,conaf-bn-1385350,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02407,conaf-bn-1409728,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,65.0,UTM,65.0,2022,cl-conaf/cl-conaf-bn-awards
pf-02408,conaf-bn-1409355,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,78.7,UTM,78.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02409,conaf-bn-1384723,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,68.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02410,conaf-bn-1410726,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,540.0,UTM,540.0,2022,cl-conaf/cl-conaf-bn-awards
pf-02411,conaf-bn-1515704,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,238.1,UTM,238.1,2025,cl-conaf/cl-conaf-bn-awards
pf-02412,conaf-bn-1443639,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,88.7,UTM,88.7,2023,cl-conaf/cl-conaf-bn-awards
pf-02413,conaf-bn-1390835,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,444.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02414,conaf-bn-1388239,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.0,UTM,26.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02415,conaf-bn-1480548,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,96.6,UTM,96.6,2024,cl-conaf/cl-conaf-bn-awards
pf-02416,conaf-bn-1390585,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,82.5,UTM,82.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02417,conaf-bn-1417354,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,49.2,UTM,49.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02418,conaf-bn-1414878,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,36.8,UTM,36.8,2022,cl-conaf/cl-conaf-bn-awards
pf-02419,conaf-bn-1419627,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,81.7,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-02420,conaf-bn-1390392,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,1006.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02421,conaf-bn-1388700,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,48.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02422,conaf-bn-1388548,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.8,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02423,conaf-bn-1390804,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,54.0,UTM,54.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02424,conaf-bn-1409607,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.0,UTM,22.0,2022,cl-conaf/cl-conaf-bn-awards
pf-02425,conaf-bn-1392051,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,173.5,UTM,173.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02426,conaf-bn-1391959,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,59.6,UTM,59.6,2021,cl-conaf/cl-conaf-bn-awards
pf-02427,conaf-bn-1411461,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,58.4,UTM,58.4,2022,cl-conaf/cl-conaf-bn-awards
pf-02428,conaf-bn-1409224,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,64.7,UTM,64.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02429,conaf-bn-1389427,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,270.3,UTM,270.3,2021,cl-conaf/cl-conaf-bn-awards
pf-02430,conaf-bn-1385916,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,165.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02431,conaf-bn-1384637,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.6,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02432,conaf-bn-1414811,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,31.2,UTM,31.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02433,conaf-bn-1384747,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.7,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02434,conaf-bn-1257682,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,45.7,UTM,,2018,cl-conaf/cl-conaf-bn-awards
pf-02435,conaf-bn-1389140,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,75.7,UTM,75.7,2021,cl-conaf/cl-conaf-bn-awards
pf-02436,conaf-bn-1386542,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02437,conaf-bn-1411256,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,63.2,UTM,63.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02438,conaf-bn-1408981,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,56.7,UTM,56.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02439,conaf-bn-1412365,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,62.0,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-02440,conaf-bn-1389149,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,61.6,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02441,conaf-bn-1389433,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,100.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02442,conaf-bn-1386922,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,18.8,UTM,18.8,2021,cl-conaf/cl-conaf-bn-awards
pf-02443,conaf-bn-1412131,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.2,UTM,17.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02444,conaf-bn-1383753,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,134.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02445,conaf-bn-1386491,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,31.8,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02446,conaf-bn-1384676,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02447,conaf-bn-1409498,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,17.5,UTM,,2022,cl-conaf/cl-conaf-bn-awards
pf-02448,conaf-bn-1392068,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,145.5,UTM,145.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02449,conaf-bn-1387035,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.7,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02450,conaf-bn-1390746,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,35.7,UTM,35.7,2021,cl-conaf/cl-conaf-bn-awards
pf-02451,conaf-bn-1392307,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02452,conaf-bn-1389371,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,20.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02453,conaf-bn-1385269,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.5,UTM,41.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02454,conaf-bn-1382103,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,25.0,UTM,25.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02455,conaf-bn-1409303,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,39.1,UTM,39.1,2022,cl-conaf/cl-conaf-bn-awards
pf-02456,conaf-bn-1389701,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,26.2,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02457,conaf-bn-1393082,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,73.5,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02458,conaf-bn-1381969,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,174.7,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02459,conaf-bn-1383295,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,4.7,UTM,4.7,2021,cl-conaf/cl-conaf-bn-awards
pf-02460,conaf-bn-1414125,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.5,UTM,51.5,2022,cl-conaf/cl-conaf-bn-awards
pf-02461,conaf-bn-1408833,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,21.4,UTM,21.4,2022,cl-conaf/cl-conaf-bn-awards
pf-02462,conaf-bn-1392612,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,41.1,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02463,conaf-bn-1392284,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,135.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02464,conaf-bn-1391854,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,56.2,UTM,56.2,2021,cl-conaf/cl-conaf-bn-awards
pf-02465,conaf-bn-1390938,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,59.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02466,conaf-bn-1390040,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,86.5,UTM,86.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02467,conaf-bn-1409452,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,13.7,UTM,13.7,2022,cl-conaf/cl-conaf-bn-awards
pf-02468,conaf-bn-1386836,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,36.0,UTM,36.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02469,conaf-bn-1448654,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,88.9,UTM,88.9,2023,cl-conaf/cl-conaf-bn-awards
pf-02470,conaf-bn-1391732,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02471,conaf-bn-1410092,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,7.8,UTM,7.8,2022,cl-conaf/cl-conaf-bn-awards
pf-02472,conaf-bn-1392662,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,71.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02473,conaf-bn-1382021,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.0,UTM,40.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02474,conaf-bn-1408891,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.5,UTM,57.5,2022,cl-conaf/cl-conaf-bn-awards
pf-02475,conaf-bn-1385677,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,150.2,UTM,150.2,2021,cl-conaf/cl-conaf-bn-awards
pf-02476,conaf-bn-1386931,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,9.4,UTM,9.4,2021,cl-conaf/cl-conaf-bn-awards
pf-02477,conaf-bn-1389833,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.3,UTM,38.3,2021,cl-conaf/cl-conaf-bn-awards
pf-02478,conaf-bn-1391533,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,2887.2,UTM,2887.2,2021,cl-conaf/cl-conaf-bn-awards
pf-02479,conaf-bn-1383305,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,4.7,UTM,4.7,2021,cl-conaf/cl-conaf-bn-awards
pf-02480,conaf-bn-1386907,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,22.8,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02481,conaf-bn-1387652,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02482,conaf-bn-1386811,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,30.1,UTM,30.1,2021,cl-conaf/cl-conaf-bn-awards
pf-02483,conaf-bn-1391392,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,90.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02484,conaf-bn-1386762,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,12.2,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02485,conaf-bn-1392501,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,142.7,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02486,conaf-bn-1390083,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02487,conaf-bn-1385073,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,96.0,UTM,96.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02488,conaf-bn-1409897,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,137.4,UTM,137.4,2022,cl-conaf/cl-conaf-bn-awards
pf-02489,conaf-bn-1392351,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,33.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02490,conaf-bn-1515761,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,270.0,UTM,270.0,2025,cl-conaf/cl-conaf-bn-awards
pf-02491,conaf-bn-1408850,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,80.5,UTM,80.5,2022,cl-conaf/cl-conaf-bn-awards
pf-02492,conaf-bn-1478531,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,90.2,UTM,90.2,2024,cl-conaf/cl-conaf-bn-awards
pf-02493,conaf-bn-1384899,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,53.0,UTM,53.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02494,conaf-bn-1386408,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02495,conaf-bn-1390828,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,61.8,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02496,conaf-bn-1382447,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,110.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02497,conaf-bn-1383771,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,127.8,UTM,127.8,2021,cl-conaf/cl-conaf-bn-awards
pf-02498,conaf-bn-1440910,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,54.6,UTM,54.6,2023,cl-conaf/cl-conaf-bn-awards
pf-02499,conaf-bn-1409871,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,5.5,UTM,5.5,2022,cl-conaf/cl-conaf-bn-awards
pf-02500,conaf-bn-1384194,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,2.9,UTM,2.9,2021,cl-conaf/cl-conaf-bn-awards
pf-02501,conaf-bn-1386309,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,105.0,UTM,105.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02502,conaf-bn-1449143,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,151.7,UTM,151.7,2023,cl-conaf/cl-conaf-bn-awards
pf-02503,conaf-bn-1387531,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,123.6,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02504,conaf-bn-1392622,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,43.2,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02505,conaf-bn-1382229,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,141.0,UTM,141.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02506,conaf-bn-1516753,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,637.1,UTM,637.1,2025,cl-conaf/cl-conaf-bn-awards
pf-02507,conaf-bn-1389713,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,23.4,UTM,23.4,2021,cl-conaf/cl-conaf-bn-awards
pf-02508,conaf-bn-1388640,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02509,conaf-bn-1387013,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.3,UTM,10.3,2021,cl-conaf/cl-conaf-bn-awards
pf-02510,conaf-bn-1392136,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,244.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02511,conaf-bn-1388570,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,156.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02512,conaf-bn-1393146,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,118.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02513,conaf-bn-1385868,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,4.7,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02514,conaf-bn-1411637,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,92.6,UTM,92.6,2022,cl-conaf/cl-conaf-bn-awards
pf-02515,conaf-bn-1388716,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,37.0,UTM,37.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02516,conaf-bn-1391115,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,31.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02517,conaf-bn-1384017,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,103.4,UTM,103.4,2021,cl-conaf/cl-conaf-bn-awards
pf-02518,conaf-bn-1409974,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,61.2,UTM,61.2,2022,cl-conaf/cl-conaf-bn-awards
pf-02519,conaf-bn-1390007,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,119.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02520,conaf-bn-1383741,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,167.7,UTM,167.7,2021,cl-conaf/cl-conaf-bn-awards
pf-02521,conaf-bn-1392867,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,19.0,UTM,19.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02522,conaf-bn-1409016,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,21.3,UTM,21.3,2022,cl-conaf/cl-conaf-bn-awards
pf-02523,conaf-bn-1386381,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,120.0,UTM,120.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02524,conaf-bn-1384692,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,37.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02525,conaf-bn-1385704,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,38.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02526,conaf-bn-1409858,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,51.9,UTM,51.9,2022,cl-conaf/cl-conaf-bn-awards
pf-02527,conaf-bn-1392233,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,48.0,UTM,48.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02528,conaf-bn-1387375,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,39.4,UTM,39.4,2021,cl-conaf/cl-conaf-bn-awards
pf-02529,conaf-bn-1386398,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,129.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02530,conaf-bn-1409940,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,58.8,UTM,58.8,2022,cl-conaf/cl-conaf-bn-awards
pf-02531,conaf-bn-1443620,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,40.0,UTM,40.0,2023,cl-conaf/cl-conaf-bn-awards
pf-02532,conaf-bn-1381718,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,42.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02533,conaf-bn-1386576,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,16.4,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02534,conaf-bn-1392529,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,43.2,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02535,conaf-bn-1391247,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,333.5,UTM,333.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02536,conaf-bn-1392522,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,62.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02537,conaf-bn-1382141,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,19.5,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02538,conaf-bn-1384266,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,36.3,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02539,conaf-bn-1392279,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,139.1,UTM,139.1,2021,cl-conaf/cl-conaf-bn-awards
pf-02540,conaf-bn-1390905,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,18.0,UTM,18.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02541,conaf-bn-1387385,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,20.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02542,conaf-bn-1409416,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,288.6,UTM,288.6,2022,cl-conaf/cl-conaf-bn-awards
pf-02543,conaf-bn-1389131,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,48.6,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02544,conaf-bn-1391707,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,504.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02545,conaf-bn-1392010,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,172.5,UTM,172.5,2021,cl-conaf/cl-conaf-bn-awards
pf-02546,conaf-bn-1392295,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,100.0,UTM,100.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02547,conaf-bn-1410022,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.4,UTM,8.4,2022,cl-conaf/cl-conaf-bn-awards
pf-02548,conaf-bn-1388724,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,60.0,UTM,60.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02549,conaf-bn-1389246,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,84.0,UTM,84.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02550,conaf-bn-1389113,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,54.0,UTM,54.0,2021,cl-conaf/cl-conaf-bn-awards
pf-02551,conaf-bn-1408734,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,101.3,UTM,101.3,2022,cl-conaf/cl-conaf-bn-awards
pf-02552,conaf-bn-1389104,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,70.3,UTM,70.3,2021,cl-conaf/cl-conaf-bn-awards
pf-02553,conaf-bn-1389077,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,34.6,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02554,conaf-bn-1389220,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,76.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02555,conaf-bn-1387546,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,57.5,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02556,conaf-bn-1387224,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,10.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02557,conaf-bn-1391121,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,47.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02558,conaf-bn-1386841,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,8.9,UTM,,2021,cl-conaf/cl-conaf-bn-awards
pf-02559,conaf-bn-1384885,conaf,fondo-bosque-nativo-ley-20283,CONAF bonificación,20.0,UTM,,2021,cl-conaf/cl-conaf-bn-awards
