project_id,project_name,action_id,sector,jurisdiction,lifecycle_stage,evaluation_verdict,cost_total,amount_committed,amount_paid,amount_unit,duration_months,beneficiaries_total,owner_formulator,match_label,source_dataset,n_funding_sources,route
conaf-bn-1409897,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,137.4,137.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392351,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,33.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1515761,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,270.0,270.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1408850,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,80.5,80.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1478531,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,90.2,90.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384899,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,executed,,,53.0,53.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386408,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,47.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1390828,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,61.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1382447,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,110.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1383771,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,127.8,127.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1440910,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,54.6,54.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409871,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,5.6,5.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384194,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,2.8,2.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386309,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,105.0,105.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1449143,"Manejo bosque nativo, Los Lagos",ipcc_0052,afolu,Los Lagos,executed,,,151.7,151.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387531,"Manejo bosque nativo, Los Lagos",ipcc_0052,afolu,Los Lagos,awarded,,,123.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392622,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,43.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1382229,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,141.0,141.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1516753,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,executed,,,637.1,637.1,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389713,"Manejo bosque nativo, Metropolitana",ipcc_0054,afolu,Metropolitana,executed,,,23.4,23.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388640,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,47.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387013,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,10.3,10.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392136,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,245.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388570,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,156.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1393146,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,118.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385868,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,4.7,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1411637,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,92.6,92.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388716,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,37.0,37.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391115,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,31.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384017,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,103.4,103.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409974,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,61.2,61.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1390007,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,119.3,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1383741,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,167.7,167.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392867,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,19.0,19.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409016,"Manejo bosque nativo, Metropolitana",ipcc_0054,afolu,Metropolitana,executed,,,21.3,21.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386381,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,120.0,120.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384692,"Manejo bosque nativo, Ñuble",ipcc_0052,afolu,Ñuble,awarded,,,37.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385704,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,38.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409858,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,51.9,51.9,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392233,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,48.0,48.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387375,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,39.4,39.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386398,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,129.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409940,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,58.8,58.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1443620,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,40.0,40.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1381718,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,42.3,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386576,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,16.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392529,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,43.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391247,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,333.5,333.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392522,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,62.9,,UTM,,,Consultor,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1382141,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,19.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384266,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,36.3,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392279,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,139.1,139.1,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1390905,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,18.0,18.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387385,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,20.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409416,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,executed,,,288.6,288.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389131,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,48.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391707,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,awarded,,,504.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392010,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,172.5,172.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392295,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,100.0,100.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1410022,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,8.4,8.4,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388724,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,60.0,60.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389246,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,84.0,84.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389113,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,executed,,,54.0,54.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1408734,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,101.3,101.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389104,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,executed,,,70.3,70.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389077,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,34.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389220,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,76.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387546,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,57.5,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387224,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,10.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391121,"Manejo bosque nativo, Los Ríos",ipcc_0054,afolu,Los Ríos,awarded,,,47.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386841,"Manejo bosque nativo, Biobío",ipcc_0052,afolu,Biobío,awarded,,,8.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384885,"Manejo bosque nativo, Valparaíso",ipcc_0054,afolu,Valparaíso,awarded,,,20.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1408803,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,26.1,26.1,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1388070,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,awarded,,,124.2,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384026,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,21.6,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1389511,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,31.6,31.6,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386343,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,120.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1390812,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,18.5,18.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385785,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,executed,,,230.0,230.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387195,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,13.9,13.9,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1384812,"Manejo bosque nativo, Ñuble",ipcc_0054,afolu,Ñuble,awarded,,,29.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387708,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,101.3,101.3,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1387394,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,96.8,96.8,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1392391,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,54.0,54.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1409843,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,executed,,,2.7,2.7,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1382456,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,executed,,,100.0,100.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1386990,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,63.9,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1383272,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,55.2,55.2,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391164,"Manejo bosque nativo, La Araucanía",ipcc_0054,afolu,La Araucanía,executed,,,40.0,40.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391131,"Manejo bosque nativo, Biobío",ipcc_0054,afolu,Biobío,awarded,,,50.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1383508,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,awarded,,,74.4,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385223,"Manejo bosque nativo, Maule",ipcc_0054,afolu,Maule,executed,,,11.5,11.5,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1385852,"Manejo bosque nativo, Aysén",ipcc_0054,afolu,Aysén,awarded,,,138.0,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1391925,"Manejo bosque nativo, Los Lagos",ipcc_0054,afolu,Los Lagos,executed,,,46.0,46.0,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
conaf-bn-1383758,"Manejo bosque nativo, O'Higgins",ipcc_0054,afolu,O'Higgins,awarded,,,61.8,,UTM,,,Extensionista,,cl-conaf/cl-conaf-bn-awards,1,"Route A — competitive fund (CONAF bonificación; landowner applies, city facilitates)"
